timestamp_pc,accel_x,accel_y,accel_z
2025-06-04T19:31:45.882749,10.235212,0.208296,-2.193089
2025-06-04T19:31:45.882749,10.175357,0.215478,-2.183512
2025-06-04T19:31:49.952085,10.21127,0.217872,-2.193089
2025-06-04T19:31:49.952085,10.213664,0.208296,-2.202666
2025-06-04T19:31:49.952085,10.218452,0.229843,-2.217031
2025-06-04T19:31:49.952085,10.232818,0.213084,-2.1883
2025-06-04T19:31:49.952085,10.237606,0.201113,-2.200271
2025-06-04T19:31:49.959115,10.223241,0.217872,-2.190695
2025-06-04T19:31:49.959115,10.213664,0.215478,-2.231396
2025-06-04T19:31:49.959115,10.21127,0.232238,-2.212242
2025-06-04T19:31:49.960269,10.21127,0.241814,-2.190695
2025-06-04T19:31:49.960269,10.216059,0.21069,-2.219425
2025-06-04T19:31:49.960269,10.21127,0.217872,-2.221819
2025-06-04T19:31:49.960269,10.232818,0.222661,-2.190695
2025-06-04T19:31:49.960269,10.220847,0.215478,-2.190695
2025-06-04T19:31:49.960269,10.220847,0.201113,-2.217031
2025-06-04T19:31:49.960269,10.244789,0.196325,-2.178724
2025-06-04T19:31:49.960269,10.220847,0.215478,-2.207454
2025-06-04T19:31:49.960269,10.225636,0.205901,-2.15957
2025-06-04T19:31:49.960269,10.213664,0.203507,-2.193089
2025-06-04T19:31:49.960269,10.213664,0.215478,-2.23379
2025-06-04T19:31:49.960269,10.196905,0.215478,-2.20506
2025-06-04T19:31:49.960269,10.208876,0.198719,-2.195483
2025-06-04T19:31:49.960269,10.204087,0.205901,-2.209848
2025-06-04T19:31:49.967239,10.208876,0.203507,-2.20506
2025-06-04T19:31:49.967239,10.216059,0.205901,-2.202666
2025-06-04T19:31:49.967239,10.220847,0.217872,-2.178724
2025-06-04T19:31:49.968981,10.201694,0.225055,-2.236184
2025-06-04T19:31:49.968981,10.220847,0.215478,-2.20506
2025-06-04T19:31:49.968981,10.216059,0.232238,-2.197877
2025-06-04T19:31:49.968981,10.216059,0.220267,-2.202666
2025-06-04T19:31:49.968981,10.213664,0.229843,-2.169147
2025-06-04T19:31:49.968981,10.21127,0.227449,-2.217031
2025-06-04T19:31:49.968981,10.204087,0.201113,-2.197877
2025-06-04T19:31:49.968981,10.225636,0.213084,-2.195483
2025-06-04T19:31:49.968981,10.218452,0.208296,-2.195483
2025-06-04T19:31:49.968981,10.225636,0.225055,-2.197877
2025-06-04T19:31:49.968981,10.235212,0.234632,-2.1883
2025-06-04T19:31:49.968981,10.230424,0.225055,-2.202666
2025-06-04T19:31:49.975460,10.235212,0.21069,-2.183512
2025-06-04T19:31:49.975460,10.232818,0.213084,-2.1883
2025-06-04T19:31:49.977302,10.213664,0.220267,-2.171541
2025-06-04T19:31:49.977302,10.206482,0.222661,-2.212242
2025-06-04T19:31:49.977302,10.218452,0.198719,-2.200271
2025-06-04T19:31:49.977302,10.216059,0.198719,-2.197877
2025-06-04T19:31:49.977302,10.21127,0.225055,-2.229002
2025-06-04T19:31:49.977302,10.228029,0.205901,-2.20506
2025-06-04T19:31:49.977302,10.225636,0.196325,-2.207454
2025-06-04T19:31:49.983832,10.218452,0.220267,-2.195483
2025-06-04T19:31:49.983832,10.208876,0.21069,-2.212242
2025-06-04T19:31:49.983832,10.223241,0.203507,-2.20506
2025-06-04T19:31:49.985658,10.218452,0.213084,-2.221819
2025-06-04T19:31:49.985658,10.206482,0.220267,-2.190695
2025-06-04T19:31:49.985658,10.204087,0.227449,-2.185906
2025-06-04T19:31:49.985658,10.206482,0.222661,-2.202666
2025-06-04T19:31:49.985658,10.223241,0.203507,-2.20506
