timestamp_pc,accel_x,accel_y,accel_z
2025-06-04T19:30:25.916701,10.208876,0.220267,-2.240973
2025-06-04T19:30:25.916701,10.206482,0.220267,-2.231396
2025-06-04T19:30:28.401158,10.196905,0.234632,-2.226608
2025-06-04T19:30:28.401158,10.199299,0.251391,-2.245761
2025-06-04T19:30:28.401158,10.216059,0.241814,-2.226608
2025-06-04T19:30:28.401158,10.19451,0.234632,-2.243367
2025-06-04T19:30:28.401158,10.189722,0.244209,-2.226608
2025-06-04T19:30:28.401158,10.21127,0.241814,-2.212242
2025-06-04T19:30:28.401158,10.232818,0.227449,-2.23379
2025-06-04T19:30:28.401158,10.187328,0.234632,-2.209848
2025-06-04T19:30:28.401158,10.204087,0.237026,-2.214637
2025-06-04T19:30:28.401158,10.201694,0.227449,-2.260126
2025-06-04T19:30:28.401158,10.19451,0.232238,-2.226608
2025-06-04T19:30:28.401158,10.189722,0.23942,-2.255338
2025-06-04T19:30:28.401158,10.204087,0.232238,-2.245761
2025-06-04T19:30:28.408687,10.218452,0.229843,-2.25055
2025-06-04T19:30:28.409097,10.220847,0.23942,-2.262521
2025-06-04T19:30:28.409097,10.208876,0.246603,-2.212242
2025-06-04T19:30:28.409097,10.213664,0.241814,-2.252944
2025-06-04T19:30:28.409097,10.225636,0.241814,-2.236184
2025-06-04T19:30:28.409097,10.208876,0.241814,-2.217031
2025-06-04T19:30:28.409097,10.21127,0.246603,-2.231396
2025-06-04T19:30:28.409097,10.213664,0.213084,-2.252944
2025-06-04T19:30:28.409097,10.240001,0.251391,-2.248155
2025-06-04T19:30:28.409097,10.21127,0.229843,-2.217031
2025-06-04T19:30:28.409097,10.208876,0.248997,-2.248155
2025-06-04T19:30:28.409097,10.21127,0.237026,-2.262521
2025-06-04T19:30:28.409097,10.213664,0.23942,-2.243367
2025-06-04T19:30:28.409097,10.206482,0.23942,-2.217031
2025-06-04T19:30:28.409097,10.208876,0.225055,-2.219425
2025-06-04T19:30:28.416826,10.218452,0.232238,-2.236184
2025-06-04T19:30:28.416826,10.21127,0.234632,-2.202666
2025-06-04T19:30:28.416826,10.208876,0.246603,-2.248155
2025-06-04T19:30:28.416826,10.213664,0.23942,-2.20506
2025-06-04T19:30:28.416826,10.213664,0.225055,-2.231396
2025-06-04T19:30:28.416826,10.204087,0.232238,-2.226608
2025-06-04T19:30:28.416826,10.206482,0.251391,-2.243367
2025-06-04T19:30:28.416826,10.204087,0.225055,-2.23379
2025-06-04T19:30:28.416826,10.225636,0.234632,-2.269703
2025-06-04T19:30:28.425308,10.204087,0.229843,-2.231396
2025-06-04T19:30:28.425308,10.206482,0.229843,-2.20506
2025-06-04T19:30:28.425308,10.216059,0.234632,-2.229002
2025-06-04T19:30:28.425308,10.216059,0.23942,-2.23379
2025-06-04T19:30:28.425308,10.199299,0.241814,-2.23379
2025-06-04T19:30:28.425308,10.21127,0.237026,-2.229002
2025-06-04T19:30:28.425308,10.199299,0.227449,-2.224213
2025-06-04T19:30:28.425308,10.216059,0.217872,-2.248155
2025-06-04T19:30:28.425308,10.192117,0.234632,-2.23379
2025-06-04T19:30:28.425308,10.208876,0.215478,-2.240973
2025-06-04T19:30:28.425308,10.216059,0.246603,-2.224213
2025-06-04T19:30:28.425308,10.206482,0.232238,-2.214637
2025-06-04T19:30:28.425308,10.230424,0.23942,-2.221819
2025-06-04T19:30:28.425308,10.213664,0.217872,-2.221819
2025-06-04T19:30:28.425308,10.223241,0.246603,-2.248155
2025-06-04T19:30:28.433673,10.199299,0.225055,-2.25055
2025-06-04T19:30:28.433673,10.201694,0.244209,-2.229002
2025-06-04T19:30:28.433673,10.208876,0.227449,-2.209848
2025-06-04T19:30:28.433673,10.208876,0.251391,-2.238579
2025-06-04T19:30:28.433673,10.199299,0.232238,-2.221819
2025-06-04T19:30:28.433673,10.208876,0.23942,-2.231396
2025-06-04T19:30:28.433673,10.201694,0.234632,-2.226608
2025-06-04T19:30:28.433673,10.216059,0.237026,-2.255338
2025-06-04T19:30:28.433673,10.206482,0.237026,-2.248155
2025-06-04T19:30:28.433673,10.232818,0.234632,-2.219425
2025-06-04T19:30:28.433673,10.206482,0.234632,-2.25055
2025-06-04T19:30:28.433673,10.21127,0.220267,-2.240973
2025-06-04T19:30:28.433673,10.199299,0.234632,-2.212242
2025-06-04T19:30:28.441957,10.196905,0.23942,-2.226608
2025-06-04T19:30:28.441957,10.208876,0.227449,-2.243367
2025-06-04T19:30:28.441957,10.213664,0.241814,-2.245761
2025-06-04T19:30:28.441957,10.199299,0.244209,-2.252944
2025-06-04T19:30:28.441957,10.196905,0.248997,-2.255338
2025-06-04T19:30:28.441957,10.225636,0.229843,-2.214637
2025-06-04T19:30:28.441957,10.232818,0.244209,-2.219425
2025-06-04T19:30:28.441957,10.220847,0.241814,-2.23379
2025-06-04T19:30:28.441957,10.206482,0.229843,-2.25055
2025-06-04T19:30:28.441957,10.213664,0.23942,-2.23379
2025-06-04T19:30:28.441957,10.216059,0.241814,-2.240973
2025-06-04T19:30:28.441957,10.21127,0.25618,-2.229002
2025-06-04T19:30:28.441957,10.199299,0.241814,-2.214637
2025-06-04T19:30:28.441957,10.218452,0.232238,-2.257732
2025-06-04T19:30:28.441957,10.21127,0.241814,-2.248155
2025-06-04T19:30:28.441957,10.184934,0.23942,-2.226608
2025-06-04T19:30:28.441957,10.199299,0.229843,-2.243367
2025-06-04T19:30:28.441957,10.208876,0.229843,-2.262521
2025-06-04T19:30:28.450300,10.216059,0.253785,-2.25055
2025-06-04T19:30:28.450300,10.220847,0.241814,-2.231396
2025-06-04T19:30:28.450300,10.208876,0.244209,-2.202666
2025-06-04T19:30:28.450300,10.206482,0.23942,-2.224213
2025-06-04T19:30:28.450300,10.204087,0.222661,-2.207454
2025-06-04T19:30:28.450300,10.220847,0.213084,-2.272097
2025-06-04T19:30:28.450300,10.213664,0.229843,-2.221819
2025-06-04T19:30:28.450300,10.204087,0.23942,-2.25055
2025-06-04T19:30:28.450300,10.223241,0.234632,-2.236184
2025-06-04T19:30:28.450300,10.208876,0.229843,-2.243367
2025-06-04T19:30:28.450300,10.199299,0.227449,-2.238579
2025-06-04T19:30:28.450300,10.204087,0.220267,-2.240973
2025-06-04T19:30:28.450300,10.228029,0.229843,-2.219425
2025-06-04T19:30:28.450300,10.220847,0.241814,-2.221819
2025-06-04T19:30:28.450300,10.206482,0.232238,-2.245761
2025-06-04T19:30:28.458191,10.199299,0.23942,-2.260126
2025-06-04T19:30:28.458191,10.196905,0.232238,-2.209848
2025-06-04T19:30:28.458191,10.228029,0.227449,-2.252944
