timestamp_pc,accel_x,accel_y,accel_z
2025-06-04T19:24:36.537594,10.170568,0.234632,-2.219425
2025-06-04T19:24:36.537594,10.199299,0.227449,-2.257732
2025-06-04T19:24:36.537594,10.184934,0.237026,-2.229002
2025-06-04T19:24:36.541634,10.16578,0.234632,-2.238579
2025-06-04T19:24:36.541634,10.187328,0.23942,-2.238579
2025-06-04T19:24:40.317463,10.28549,0.21069,-2.267309
2025-06-04T19:24:40.319700,16.364368,-0.466869,-5.420473
2025-06-04T19:24:40.319700,8.681376,-0.131681,-1.546654
2025-06-04T19:24:40.321714,9.172187,0.890643,-3.064578
2025-06-04T19:24:40.321714,8.204929,0.457293,-2.657564
2025-06-04T19:24:40.323725,8.06846,-0.019154,-2.585738
2025-06-04T19:24:40.325084,31.136593,2.171541,-8.987833
2025-06-04T19:24:40.325084,4.989516,3.399766,2.664747
2025-06-04T19:24:40.325084,10.448297,0.725443,-0.390255
2025-06-04T19:24:40.327869,12.773067,0.914585,-2.384625
2025-06-04T19:24:40.327869,10.817003,0.725443,-2.41575
2025-06-04T19:24:40.327869,14.197616,-1.675941,-3.050213
2025-06-04T19:24:40.329883,9.64145,-1.165976,-3.294421
2025-06-04T19:24:40.329883,6.974309,0.56982,-3.46441
2025-06-04T19:24:40.331895,6.320693,0.782904,-2.590526
2025-06-04T19:24:40.333517,31.340099,-2.183512,-4.333505
2025-06-04T19:24:40.333517,2.724602,0.423774,-1.649605
2025-06-04T19:24:40.333517,3.181894,-2.042254,-0.169988
2025-06-04T19:24:40.335660,10.022128,0.122104,-1.319205
2025-06-04T19:24:40.335660,10.474632,0.033519,-2.523489
2025-06-04T19:24:40.337678,11.877635,1.640028,0.814029
2025-06-04T19:24:40.337678,11.528081,0.069432,-4.402937
2025-06-04T19:24:40.339692,7.694964,0.138864,-2.978387
2025-06-04T19:24:40.339692,20.863073,6.703765,-8.441956
2025-06-04T19:24:40.341205,2.377442,-0.37589,-1.051055
2025-06-04T19:24:40.341865,11.03727,-1.201889,-0.667982
2025-06-04T19:24:40.341865,12.555194,1.896208,-3.330335
2025-06-04T19:24:40.344049,9.516952,-0.311246,-1.867477
2025-06-04T19:24:40.344049,10.809821,0.620098,0.624887
2025-06-04T19:24:40.344049,10.177752,0.873884,-2.420538
2025-06-04T19:24:40.344049,8.12592,0.823605,-3.720589
2025-06-04T19:24:40.344049,5.774815,0.483629,-3.095703
2025-06-04T19:24:40.344049,7.852982,-1.977611,-0.186748
2025-06-04T19:24:40.344049,11.760319,-1.503559,-3.471592
2025-06-04T19:24:40.350151,11.097125,-0.620098,-4.977545
2025-06-04T19:24:40.350151,11.427525,-0.011971,-2.676718
2025-06-04T19:24:40.350151,14.468161,-0.608127,-3.722984
2025-06-04T19:24:40.352216,11.666945,0.864307,-3.754108
2025-06-04T19:24:40.352216,9.490616,1.000776,-2.466028
2025-06-04T19:24:40.352216,6.399701,0.141258,-2.755726
2025-06-04T19:24:40.352216,23.056162,-2.86586,-5.221754
2025-06-04T19:24:40.355492,20.180727,3.22499,-5.310339
2025-06-04T19:24:40.355492,9.785102,-0.605733,-2.331953
2025-06-04T19:24:40.357505,9.947908,0.387861,-2.568978
2025-06-04T19:24:40.357505,13.120225,1.853112,-1.18513
2025-06-04T19:24:40.357505,5.849035,-0.754174,-0.926556
2025-06-04T19:24:40.360020,8.932767,0.009577,-2.8491
2025-06-04T19:24:40.360020,8.918402,0.725443,-2.911349
2025-06-04T19:24:40.360020,5.753267,0.047884,-2.494758
2025-06-04T19:24:40.362034,4.216189,-1.513135,-1.043872
2025-06-04T19:24:40.362034,9.502586,-1.757344,-1.357512
2025-06-04T19:24:40.364046,11.386824,0.952892,-2.966416
2025-06-04T19:24:40.364046,10.103531,0.189142,-2.497152
2025-06-04T19:24:40.365802,15.155296,-0.972046,-6.548141
2025-06-04T19:24:40.365802,11.633426,-0.438139,-6.794744
2025-06-04T19:24:40.367389,9.02614,0.031125,-1.625663
2025-06-04T19:24:40.367389,7.129933,-0.09098,-2.616863
2025-06-04T19:24:40.367389,26.190172,5.058948,-8.339005
2025-06-04T19:24:40.367389,13.347674,1.831564,1.884237
2025-06-04T19:24:40.370408,9.272743,-0.672771,-1.462857
2025-06-04T19:24:40.370408,9.911995,0.641646,-2.592921
2025-06-04T19:24:40.372422,10.314221,-0.158017,-2.011129
2025-06-04T19:24:40.372422,7.012617,-2.0231,-2.300828
2025-06-04T19:24:40.374178,12.890382,3.138798,-1.99437
2025-06-04T19:24:40.374847,10.000581,0.363919,-2.056619
2025-06-04T19:24:40.374847,6.418855,-0.1652,-2.3535
2025-06-04T19:24:40.374847,4.000711,-1.666364,-0.339977
2025-06-04T19:24:40.376860,9.339781,-0.73502,-1.441309
2025-06-04T19:24:40.376860,11.836933,1.034295,-3.131616
2025-06-04T19:24:40.378872,10.170568,0.143652,-2.482787
2025-06-04T19:24:40.378872,21.701044,1.553837,-9.160215
2025-06-04T19:24:40.380884,3.550601,0.869095,0.768539
2025-06-04T19:24:40.380884,9.65821,0.462081,-2.482787
2025-06-04T19:24:40.380884,9.131485,0.418985,-2.631228
2025-06-04T19:24:40.382638,6.397307,0.85473,-1.551443
2025-06-04T19:24:40.382638,3.478775,1.539472,2.604892
2025-06-04T19:24:40.384649,10.405201,-0.526724,-1.098939
2025-06-04T19:24:40.384649,10.563218,0.806846,-2.825158
2025-06-04T19:24:40.384649,9.940725,-0.079009,-1.972822
2025-06-04T19:24:40.384649,9.861717,-1.388637,-3.193865
2025-06-04T19:24:40.384649,12.907142,1.953669,-3.691859
2025-06-04T19:24:40.384649,9.437943,0.237026,-1.335965
2025-06-04T19:24:40.384649,8.202535,-0.114922,-2.367866
2025-06-04T19:24:40.384649,18.480843,5.085284,-4.730943
2025-06-04T19:24:40.384649,13.443442,1.398214,-0.885855
2025-06-04T19:24:40.384649,10.383653,-0.861913,-2.236184
2025-06-04T19:24:40.391000,10.357317,0.586579,-2.882619
2025-06-04T19:24:40.391000,10.457873,0.270545,-2.001553
2025-06-04T19:24:40.391000,7.484274,-2.035071,-0.251391
2025-06-04T19:24:40.391000,9.481039,0.390255,-2.32477
2025-06-04T19:24:40.391000,9.61272,0.672771,-2.908955
2025-06-04T19:24:40.391000,6.979098,0.265756,-2.557007
2025-06-04T19:24:40.391000,13.843274,-1.891419,-1.074997
2025-06-04T19:24:40.391000,12.215217,-0.241814,-2.458845
2025-06-04T19:24:40.391000,10.206482,-0.500388,-3.471592
2025-06-04T19:24:40.391000,10.618284,0.220267,-2.509123
2025-06-04T19:24:40.391000,8.41083,-2.741361,-1.434127
2025-06-04T19:24:40.391000,13.967772,2.059013,-3.076549
2025-06-04T19:24:40.391000,8.516175,0.158017,-2.073379
2025-06-04T19:24:40.391000,7.36217,0.593762,-3.102885
2025-06-04T19:24:40.391000,26.908432,5.872977,-6.806715
2025-06-04T19:24:40.391000,5.379771,3.086126,1.92015
2025-06-04T19:24:40.391000,10.886436,-0.038307,-0.873884
2025-06-04T19:24:40.391000,9.643845,0.481235,-2.262521
