timestamp_pc,accel_x,accel_y,accel_z
2025-06-04T19:24:47.325173,10.259154,0.407014,-2.334347
2025-06-04T19:24:47.325173,10.263943,0.366313,-2.305616
2025-06-04T19:24:47.325173,10.251971,0.390255,-2.315193
2025-06-04T19:24:47.325173,7.920019,6.01184,2.65517
2025-06-04T19:24:47.325173,1.343147,0.095768,3.416526
2025-06-04T19:24:47.325173,7.058106,0.062249,-1.953669
2025-06-04T19:24:47.325173,7.682993,-2.372654,0.102951
2025-06-04T19:24:47.325173,5.255273,-1.338359,0.679953
2025-06-04T19:24:52.115160,15.138537,3.241749,-3.560178
2025-06-04T19:24:52.115160,13.433866,0.275333,-5.985504
2025-06-04T19:24:52.117139,11.176133,0.438139,-2.454057
2025-06-04T19:24:52.117139,11.09473,0.390255,-2.396596
2025-06-04T19:24:52.117139,10.508151,0.454898,-2.382231
2025-06-04T19:24:52.117139,40.315964,10.311827,-13.771448
2025-06-04T19:24:52.117139,2.813187,-1.810017,-1.302446
2025-06-04T19:24:52.117139,10.898406,3.713407,-0.469264
2025-06-04T19:24:52.117139,8.683769,-0.914585,0.241814
2025-06-04T19:24:52.117139,2.825158,-1.592144,3.512294
2025-06-04T19:24:52.117139,4.616021,-0.821211,-0.97444
2025-06-04T19:24:52.117139,9.979033,0.471658,-1.70946
2025-06-04T19:24:52.117139,8.750807,-0.232238,-1.000776
2025-06-04T19:24:52.117139,9.744401,0.452504,-2.387019
2025-06-04T19:24:52.123236,20.36508,0.909797,2.183512
2025-06-04T19:24:52.123236,4.201824,-1.778892,-3.653552
2025-06-04T19:24:52.123236,11.84651,9.030929,7.513005
2025-06-04T19:24:52.123236,5.616797,-4.053383,-0.505177
2025-06-04T19:24:52.123236,6.847417,-1.386243,0.021548
2025-06-04T19:24:52.123236,10.778696,0.960075,-4.292804
2025-06-04T19:24:52.123236,11.140221,1.862689,-1.383849
2025-06-04T19:24:52.123236,8.623915,-0.316035,-1.177947
2025-06-04T19:24:52.123236,9.957485,0.670376,-2.418144
2025-06-04T19:24:52.123236,29.08955,14.195222,8.688558
2025-06-04T19:24:52.123236,1.120486,-1.264138,1.376666
2025-06-04T19:24:52.131632,14.690822,3.074155,-3.342306
2025-06-04T19:24:52.131632,10.747571,-1.398214,-4.340688
2025-06-04T19:24:52.131632,7.627927,-0.648829,1.00317
2025-06-04T19:24:52.131632,12.959814,2.468422,-3.567361
2025-06-04T19:24:52.131632,11.499351,0.897826,-1.877054
2025-06-04T19:24:52.131632,10.354922,0.237026,-2.331953
2025-06-04T19:24:52.131632,9.821015,0.555455,-2.142811
