timestamp_pc,accel_x,accel_y,accel_z
2025-06-04T19:26:49.483611,10.206482,0.253785,-2.255338
2025-06-04T19:26:49.483611,10.21127,0.272939,-2.219425
2025-06-04T19:26:49.483611,10.208876,0.260968,-2.243367
2025-06-04T19:26:49.483611,10.21127,0.270545,-2.248155
2025-06-04T19:26:49.483611,10.196905,0.25618,-2.245761
2025-06-04T19:26:55.605327,10.206482,0.248997,-2.252944
2025-06-04T19:26:55.605327,10.201694,0.253785,-2.25055
2025-06-04T19:26:55.607113,10.213664,0.237026,-2.276886
2025-06-04T19:26:55.607113,10.208876,0.251391,-2.20506
2025-06-04T19:26:55.607113,10.242394,0.25618,-2.252944
2025-06-04T19:26:55.608728,10.223241,0.244209,-2.221819
2025-06-04T19:26:55.608728,10.218452,0.251391,-2.23379
2025-06-04T19:26:55.608728,10.206482,0.253785,-2.23379
2025-06-04T19:26:55.610411,10.218452,0.251391,-2.214637
2025-06-04T19:26:55.610411,10.206482,0.251391,-2.262521
2025-06-04T19:26:55.610411,10.201694,0.260968,-2.243367
2025-06-04T19:26:55.610411,10.223241,0.263362,-2.255338
2025-06-04T19:26:55.610411,10.223241,0.263362,-2.238579
2025-06-04T19:26:55.610411,10.223241,0.244209,-2.245761
2025-06-04T19:26:55.610411,10.19451,0.248997,-2.245761
2025-06-04T19:26:55.610411,10.225636,0.25618,-2.231396
2025-06-04T19:26:55.610411,10.225636,0.268151,-2.236184
2025-06-04T19:26:55.610411,10.232818,0.234632,-2.229002
2025-06-04T19:26:55.617225,10.30225,0.172383,-2.11408
2025-06-04T19:26:55.617225,10.527305,0.100556,-2.020706
2025-06-04T19:26:55.617225,10.884041,0.493206,-3.093309
2025-06-04T19:26:55.617225,9.062054,0.933739,-2.65517
2025-06-04T19:26:55.617225,9.983821,0.969652,-3.100491
2025-06-04T19:26:55.617225,10.022128,1.21386,-1.125275
2025-06-04T19:26:55.617225,11.044453,-0.086191,-2.042254
2025-06-04T19:26:55.617225,10.431537,0.246603,-1.374272
2025-06-04T19:26:55.617225,9.392453,0.11971,-1.766921
2025-06-04T19:26:55.617225,10.218452,0.414197,-2.446874
