timestamp_pc,accel_x,accel_y,accel_z
2025-06-04T19:26:20.031455,10.263943,0.407014,-1.441309
2025-06-04T19:26:20.031455,10.321404,0.373495,-1.54426
2025-06-04T19:26:20.031455,10.21127,0.380678,-1.472434
2025-06-04T19:26:20.034386,10.105926,0.19393,-1.414973
2025-06-04T19:26:20.034386,8.901642,-0.481235,-0.433351
2025-06-04T19:26:20.034386,15.895105,0.555455,-6.277597
2025-06-04T19:26:20.034386,7.680599,-1.850718,-0.818817
2025-06-04T19:26:20.034386,9.742006,1.376666,-0.852336
2025-06-04T19:26:20.037035,11.312603,1.029507,-1.733402
2025-06-04T19:26:24.825722,9.440337,-0.756568,-0.694318
2025-06-04T19:26:24.825722,11.355699,1.491588,-2.387019
2025-06-04T19:26:24.825722,10.838552,-0.926556,-3.842694
2025-06-04T19:26:24.825722,10.259154,1.297657,-1.386243
2025-06-04T19:26:24.825722,11.736377,0.766145,-1.877054
2025-06-04T19:26:24.825722,6.880936,-1.932121,-1.580173
2025-06-04T19:26:24.825722,3.471592,-3.734955,-1.932121
2025-06-04T19:26:24.825722,5.722142,0.538695,2.047042
2025-06-04T19:26:24.825722,8.908825,-1.991976,1.084573
2025-06-04T19:26:24.825722,9.569624,-0.277727,-0.519542
2025-06-04T19:26:24.825722,10.864887,1.862689,-1.558625
2025-06-04T19:26:24.825722,8.846576,-0.663194,-0.684742
2025-06-04T19:26:24.825722,7.934384,-0.246603,-0.474052
2025-06-04T19:26:24.833700,10.642226,0.339977,-1.989582
2025-06-04T19:26:24.833700,8.372523,-0.529119,-2.494758
2025-06-04T19:26:24.833700,14.238317,4.345476,-3.636792
2025-06-04T19:26:24.833700,12.002133,-2.032677,-0.588974
2025-06-04T19:26:24.833700,10.043676,-0.153229,-1.527501
2025-06-04T19:26:24.833700,10.666168,2.116474,-2.643199
2025-06-04T19:26:24.833700,8.729259,0.387861,-0.916979
2025-06-04T19:26:24.833700,12.411542,0.562637,-2.377442
2025-06-04T19:26:24.833700,10.323798,0.881066,-2.540248
2025-06-04T19:26:24.833700,4.771644,-2.913743,-3.165135
2025-06-04T19:26:24.833700,0.483629,-5.341464,-0.548272
2025-06-04T19:26:24.833700,17.45373,3.713407,-8.228871
2025-06-04T19:26:24.833700,13.431472,-0.488417,-4.039018
2025-06-04T19:26:24.833700,9.713276,0.682347,-0.924162
2025-06-04T19:26:24.833700,11.255142,1.810017,-3.423708
2025-06-04T19:26:24.841194,9.959879,-0.112527,-1.484405
2025-06-04T19:26:24.842230,10.156203,0.131681,-2.401384
2025-06-04T19:26:24.842230,9.878476,-0.423774,-1.441309
2025-06-04T19:26:24.842230,29.889214,7.374141,-17.662025
2025-06-04T19:26:24.842230,2.389413,-0.368707,0.677559
2025-06-04T19:26:24.842230,9.68694,-3.047819,1.826776
2025-06-04T19:26:24.842230,8.250419,-0.629675,-1.391031
2025-06-04T19:26:24.842230,9.940725,0.167594,-1.541866
2025-06-04T19:26:24.842230,11.238382,0.964863,-2.954445
2025-06-04T19:26:24.842230,12.200851,1.285686,-2.592921
2025-06-04T19:26:24.842230,10.876859,0.632069,-2.549825
2025-06-04T19:26:24.842230,8.178593,-1.42455,-2.312799
2025-06-04T19:26:24.842230,1.75495,-3.399766,1.118092
2025-06-04T19:26:24.849407,17.769766,0.098162,-12.097901
2025-06-04T19:26:24.850188,14.144943,0.505177,-4.096479
2025-06-04T19:26:24.850188,10.503363,1.017536,-1.666364
2025-06-04T19:26:24.850188,8.034941,0.758962,-1.606509
2025-06-04T19:26:24.850188,5.731719,-0.433351,0.351948
2025-06-04T19:26:24.850188,9.619903,0.0,-1.975216
2025-06-04T19:26:24.850188,10.769119,0.40462,-2.391808
2025-06-04T19:26:24.850188,11.848905,1.647211,-2.437297
2025-06-04T19:26:24.850188,17.583017,0.035913,-6.416461
2025-06-04T19:26:24.850188,12.356475,0.907402,-2.815581
2025-06-04T19:26:24.850188,10.608707,0.1652,-1.42455
2025-06-04T19:26:24.850188,10.014946,-0.373495,-1.656788
2025-06-04T19:26:24.850188,11.192893,1.912967,-3.244143
2025-06-04T19:26:24.850188,11.269507,0.90022,-3.141193
2025-06-04T19:26:24.850188,9.112331,-0.280122,-1.051055
2025-06-04T19:26:24.857705,7.577648,-1.192312,-2.082955
2025-06-04T19:26:24.857705,3.280056,-3.734955,-1.319205
2025-06-04T19:26:24.857705,7.958326,-1.11091,-1.383849
2025-06-04T19:26:24.857705,11.03727,-0.002394,-2.006341
2025-06-04T19:26:24.857705,10.297462,0.117316,-2.128445
2025-06-04T19:26:24.857705,10.321404,1.651999,-2.401384
2025-06-04T19:26:24.857705,10.800244,0.536301,-2.669535
2025-06-04T19:26:24.857705,10.0341,0.031125,-1.642422
2025-06-04T19:26:24.857705,10.012551,-0.035913,-2.073379
2025-06-04T19:26:24.857705,15.44739,2.351106,-5.410896
2025-06-04T19:26:24.857705,17.444153,2.138022,-7.354988
2025-06-04T19:26:24.857705,11.889606,0.536301,-2.810793
2025-06-04T19:26:24.857705,9.337387,-0.629675,-1.460463
2025-06-04T19:26:24.857705,7.984663,-0.603339,-1.237802
